"id","host_id","host_name","bedrooms","bathrooms","price","availability_90","reviews_per_month"
"1154859823271310355","561783203","Elena","3","1","193.00","75","2"
"1060392632834853560","554098539","Elite","2","1","232.00","49","5.21"
"1088119391141859063","171872188","Elizabeth","2","1.5","164.00","37","2.29"
"17640490","41418125","Ella","2","2","388.00","80","0.86"
"32618620","41418125","Ella","2","1","328.00","89","0.44"
"734535663860435051","6251770","Ella","2","1","150.00","14","3.66"
"835959875321186477","96414174","Ellie","5","2","370.00","52","1.55"
"1143755882137196602","438863447","Elly","2","2","217.00","15",NULL
"1167095285388907045","577258511","Elrica","3","2","327.00","46",NULL
"52642331","4706492","Elvira","2","1.5","221.00","56","1.31"
"1125750399110587259","487377549","Emiliano","2","2","161.00","58",NULL
"944601915310149352","187031178","Emilio","2","1","262.00","15","3.82"
"45072909","190521513","Emily","2","1","221.00","9","1.02"
"1158270259509934831","105632121","Emily","2","2","190.00","61","1"
"1009901788381865510","484338226","Emma","3","2","256.00","32","2.71"
"1012913302543943591","484338226","Emma","4","3","236.00","53","0.66"
"1024458495573332441","484338226","Emma","4","1.5","212.00","24","0.83"
"1090947909307285158","484338226","Emma","2","2","209.00","34",NULL
"741626032709834762","484338226","Emma","3","1","203.00","69","1.18"
"1162856638126594927","484338226","Emma","3","1","196.00","57",NULL
"1116850630653755690","484338226","Emma","2","1","166.00","30","2.03"
"1167012934873990806","428615753","Emma","2","1","147.00","17",NULL
"968626557632658527","23678865","Emma","2","1","141.00","52","1.7"
"41667938","307075592","Emma & Roger","2","2","250.00","73","2.53"
"566179292154069583","307075592","Emma & Roger","2","2","236.00","76","1.01"
"1000162923765285059","307075592","Emma & Roger","2","2","228.00","43","3.08"
"1172886282360513133","307075592","Emma & Roger","2","1","217.00","63",NULL
"1131505979046026747","307075592","Emma & Roger","2","2","213.00","76","0.88"
"1159794302035914033","307075592","Emma & Roger","2","2","213.00","87",NULL
"687247940859776657","307075592","Emma & Roger","2","1","181.00","81","1.13"
"1064047498495755714","401146490","Emma &Amp; Roger","2","2","291.00","88","0.53"
"977795120344996981","401146490","Emma &Amp; Roger","2","1","226.00","87","4.06"
"49743649","401146490","Emma &Amp; Roger","2","2","213.00","81","1.03"
"684923372227253522","401146490","Emma &Amp; Roger","2","2","203.00","85","3.35"
"49741642","401146490","Emma &Amp; Roger","2","2","196.00","80","2.01"
"1138868615354728015","427011670","Emma&Amp;Roger","2","2","226.00","59","1"
"36468641","180786026","Endira","2","1","120.00","90",NULL
"52834058","132725813","Estefanny","2","1","170.00","83","1.99"
"956147458746951014","282748805","Ethan","3","2","82.00","76","1.38"
"50120020","29602537","Eva","5","2","470.00","69","1.4"
"21519017","156381345","Eva","3","1.5","169.00","15","0.35"
"923438068738883221","339963230","Evan & Cherry","3","1","309.00","66","0.81"
"1018461980846621852","99153319","Evelin","3","2","250.00","3","1.7"
"768487675260779794","9003875","Fabiola","2","2","330.00","89","0.19"
"940426113011638100","178075445","Faezeh","2","2","231.00","14","6.06"
"1171299244055951216","221077771","Felicia","2","1","102.00","43",NULL
"851165911895809260","49037347","Felicity","5","3","507.00","78","1.41"
"688720246023319347","225322631","Fi","3","1","201.00","77","0.24"
"7588889","34264588","Fi","2","2","127.00","87","0.34"
"31727477","160241246","Finespot","2","2","256.00","73","0.85"
"782872501443678192","160241246","Finespot","2","2","229.00","63","1.02"
"24486958","160241246","Finespot","2","2","227.00","72","3.76"
"1018397382041043440","160241246","Finespot","2","1","226.00","76","0.89"
"901620605030755832","160241246","Finespot","2","2","223.00","77","1.95"
"48047609","160241246","Finespot","2","2","214.00","36","1.77"
"22734256","160241246","Finespot","2","2","201.00","64","4.36"
"1068294038698499182","174545000","Fion","3","2.5","209.00","55","2.9"
"19434478","61188456","Fiona","5","2.5","686.00","29","4"
"1066432256573803978","50845468","Fiona","2","2","189.00","71","0.78"
"40846093","78402298","Fleet Lane","2","2","373.00","86","0.6"
"46420637","64692437","Fleur","3","1.5","198.00","39","0.19"
"1019154614904652380","489542412","Flyhomes","2","1","183.00","52","1.19"
"741649613440316015","1632747","Frances","2","2","243.00","84","3.22"
"998152978076229181","22474178","Francesca","2","1","144.00","18",NULL
"908510979085909845","3203257","Frank","3","1","171.00","41","2.33"
"8769590","45807758","Frankie","2","1.5","222.00","58","4.45"
"43453663","346416049","Freya","2","2","238.00","25","1.22"
"902529661010104900","453438143","Gabriela","3","2.5","100.00","67",NULL
"21233767","26437976","Gail","2","1","130.00","36","0.97"
"29669330","53996407","Gana","2","1","356.00","85","1.8"
"29318422","53996407","Gana","2","1","342.00","83","1.65"
"29668638","53996407","Gana","2","1","275.00","86","1.05"
"30722400","53996407","Gana","2","1","263.00","86","5.71"
"854863442754596511","522093935","Ganga","4","3","579.00","74","1.36"
"954159928252970474","50036267","Garrick","2","2","239.00","16","1.43"
"53712269","435023484","Gary","2","1","406.00","65","1.41"
"17369787","61155225","Genevieve & Duncan","3","2","221.00","10","0.39"
"663252431095734882","63028156","George","3","2","403.00","49","2.28"
"626323022696066658","63028156","George","2","1","374.00","72","2.43"
"52174145","63028156","George","4","1","345.00","68","2.52"
"814789620105262694","63028156","George","2","2","230.00","71","1.01"
"816909947708339891","63028156","George","5","2","201.00","51","2.37"
"624714088709246642","63028156","George","2","2","194.00","60","3.23"
"52353698","92595764","George","2","2","155.00","44","1.85"
"1061390837765320609","63028156","George","2","2","127.00","37","1.62"
"874744242765542828","373286597","Georgia","2","2","211.00","82","1.61"
"998073203516509346","407177844","Georgina","4","4","850.00","4","0.97"
"929306154783171360","52237812","Geraldine","2","1","77.00","15","2.52"
"43015553","216172146","Gerardo","2","2","150.00","33","1.3"
"1109167787082487906","474103266","Gina","2","2","168.00","82","0.43"
"1030830082195354294","474103266","Gina","2","1","142.00","90","0.57"
"693937719838777071","364244140","Glen","3","2.5","420.00","66","0.78"
"897627079894949798","29126659","Goldenfield Investment","3","2","395.00","70","0.41"
"782107267248102841","29126659","Goldenfield Investment","3","2","299.00","61","0.72"
"1041527729672480118","29126659","Goldenfield Investment","2","1","209.00","72",NULL
"919152474156631727","29126659","Goldenfield Investment","2","1","203.00","60","0.45"
"771900460934662446","206388194","Grace","4","2","463.00","12","1.22"
"811737222275787571","151850022","Grace","2","1","313.00","78","1.86"
"680567529719066997","110752902","Grace","2","2","164.00","19","2.26"
"54357383","498656381","Grant","5","5.5","978.00","44","0.96"
"39784149","498656381","Grant","3","3","482.00","61","2.28"
"39533356","498656381","Grant","2","2.5","335.00","46","2.13"
"15186570","73074180","Grant","2","2","240.00","59","2.03"
"688085542098058007","14694581","Greg","5","5","396.00","1","1.67"
"18000557","111154141","Greg","3","1","234.00","37","3.12"
"31718130","237923268","Greg","2","2","225.00","11","0.78"
"943899807080153027","513698869","Gregori","2","1","144.00","47","2.88"
"1035062731467372573","523844737","Guangyu","2","1","170.00","25","3.63"
"50644156","29143717","Guillaume","2","2","200.00","76","0.03"
"985378758015894661","534903828","Gurcharan","2","1","126.00","76","2.78"
"44617743","399947810","Gus","3","2.5","195.00","42","1.55"
"1139721713997046980","334521428","Hai Duy","2","1","166.00","27","5.25"
"607050061721711577","44821743","Hakima","4","2.5","550.00","90","0.82"
"760476722587769809","275725135","Hamiko","4","2","166.00","33","6.21"
"29014632","37517710","Hampton Court","2","1","175.00","38","0.29"
"8256777","37517710","Hampton Court","2","1","175.00","20","1.43"
"29012655","37517710","Hampton Court","2","1","175.00","32","0.3"
"41351406","37517710","Hampton Court","2","1","150.00","34","0.13"
"5289258","15841468","Hana","2","1","131.00","11","0.45"
"7481401","15841468","Hana","2","1","131.00","11","0.58"
"1156111984929974224","576195804","Hao Qing","4","1","196.00","66",NULL
"1156099380542885178","576195804","Hao Qing","3","1","183.00","60",NULL
"1017643280957598192","49209639","Harmony","4","2","190.00","15","0.45"
"1151282308285028804","138131535","Heather","2","1","307.00","71",NULL
"1111173218904622235","14242987","Heather","4","2","300.00","7","1.09"
"53030382","138131535","Heather","2","2","280.00","35","3.32"
"47435492","382932111","Heather","3","1","181.00","26","3.16"
"3186758","15546129","Helen","3","2.5","514.00","56","0.51"
"26370642","48848739","Helen","6","3.5","500.00","61","0.47"
"761831742200339949","58108596","Helen","3","2","446.00","54",NULL
"1006138016248236206","20247203","Helen","4","3","421.00","24","0.76"
"1005409989637820819","20247203","Helen","3","2","327.00","25","0.48"
"14030944","48848739","Helen","4","2.5","250.00","61","1.11"
"24921829","48848739","Helen","2","1","185.00","75","0.82"
"1169006356577306374","94468198","Helen King","2","2","160.00","58",NULL
"14987546","94468198","Helen King","2","2","158.00","18","6.9"
"784543094645170874","94468198","Helen King","2","1","156.00","26","6.21"
"16300692","9061782","Helene","2","2","140.00","31","0.78"
"1081360313953638539","116188078","Henrietta","2","1","147.00","29","2.93"
"543932000569321531","116188078","Henrietta","2","1","122.00","52","1.09"
"811687652933215812","348347603","Hilary","5","4","550.00","39","1.14"
"33783602","240906362","Hillcrest","2","1","280.00","58","0.14"
"40183325","240906362","Hillcrest","2","1","190.00","37","0.15"
"1086518551264411526","490889106","Ho Ying","3","2","222.00","82","0.56"
"893528873672686626","462998777","Hogan Retreats","3","3","455.00","63","3.83"
"810363013914238485","462998777","Hogan Retreats","3","2.5","305.00","72","5.1"
"672499710393706211","462998777","Hogan Retreats","2","1","248.00","54","2.61"
"50666991","402581840","Hollie","3","2","450.00","90",NULL
"52954661","402581840","Hollie","3","2.5","435.00","90","0.62"
"49925052","402581840","Hollie","3","2","400.00","90","0.54"
"53151316","23875919","Holly","7","4.5","660.00","77","0.65"
"764602120325023395","23875919","Holly","5","2","341.00","50","1.86"
"1133079634513426529","23875919","Holly","4","2","332.00","83","2"
"640306891331786834","23875919","Holly","3","1","299.00","69","2.52"
"944552749702241880","23875919","Holly","3","2","281.00","63","2.82"
"994515805420518838","23875919","Holly","3","2","275.00","76","2.96"
"30987511","23875919","Holly","3","2","260.00","80","1.68"
"32654796","23875919","Holly","3","2.5","260.00","65","1.32"
"879127260718287938","23875919","Holly","3","2","244.00","30","2.42"
"39378271","23875919","Holly","2","2","235.00","32","5.01"
"39177215","23875919","Holly","2","2","223.00","61","4.91"
"1081296828294857881","23875919","Holly","2","2","212.00","61","3.01"
"842327101374613738","504399658","Holly","2","1","210.00","18","2.49"
"1048712329523092813","23875919","Holly","2","2","209.00","63","0.94"
"30280013","23875919","Holly","2","1","208.00","79","4.62"
"1166901146581996316","580233203","Hongyu","4","2","294.00","82",NULL
"53818891","66648174","Hu","2","1","400.00","90",NULL
"47208200","171514999","Huy","2","2","205.00","73","0.96"
"934509791849294496","1289226","Huyen","3","1","250.00","47","3.42"
"780802772102268016","491228318","Ian","4","3.5","819.00","90","0.42"
"938871698989454986","491228318","Ian","2","2","366.00","52","0.67"
"49374702","34699275","Ian","3","1","221.00","63","1.61"
"13317559","75293787","Ian","4","1","85.00","58","6.13"
"1160716144087489334","252511596","Ibrahim","2","1","91.00","11",NULL
"662557177360303573","60666067","Ilinca","2","1","130.00","38","0.56"
"1108220528191575922","298933839","India","2","1","162.00","40","1.25"
"47081832","298208017","Inspire","4","4.5","392.00","83","0.52"
"751190533920709994","298208017","Inspire","3","3.5","259.00","90","0.53"
"28141795","177071600","Iris","2","1","160.00","26","0.19"
"23864157","46904867","Iris","2","1","101.00","12","3.35"
"1127247963496372415","570511732","Isabella","2","1.5","216.00","63","3"
"993753089115717501","21143762","Ish","2","1","160.00","51","0.9"
"626446352788251002","459009519","Ishara","5","3","500.00","84","1.35"
"987874988992952326","538767978","Ivan","2","2","240.00","63",NULL
"784085583781984329","48637808","Izzy","2","1","209.00","18","2.11"
"692499217005831568","6827017","Jack","5","2.5","778.00","58","0.96"
"880264549768233703","372880564","Jack","5","2.5","600.00","63",NULL
"16428745","6827017","Jack","4","2","567.00","46","3.2"
"4497228","6827017","Jack","6","3","530.00","42","1.65"
"801109875250072199","495286776","Jack","2","2","379.00","21","1.2"
"917635784429223216","435930140","Jack","2","2","258.00","58","4.91"
"1025033851217608954","493654410","Jack","2","2","214.00","40","7.7"
"575426338434183312","350865436","Jacki","2","1","150.00","24","2.24"
"1157830289766895688","7717739","Jackie","2","1","117.00","78",NULL
"6430368","33560874","Jackson & Kathryn","2","1","121.00","17","2.43"
"979930363123823516","444827509","Jacky","2","2","241.00","67","4.6"
"980677524055622946","444827509","Jacky","2","2","197.00","85","4.96"
"1052362485937230979","444827509","Jacky","2","2","190.00","20","5.74"
"47566907","300829390","Jacob","2","1","202.00","82","6.47"
"934563362849941361","19245636","Jacob And Marjolein","2","1","200.00","6","0.58"
"691546683843057313","34074759","Jade","4","5","614.00","25","0.67"
"919008461083000473","37005645","Jai","2","1","223.00","37","5.55"
"40975646","148791556","Jai","2","2","202.00","35","4.46"
"872219663873531179","148791556","Jai","2","2","200.00","50","3.49"
"643604336191239412","115563875","Jaidina","3","2.5","300.00","38","3.74"
"34657997","32890433","Jaime","2","2","135.00","4","2.73"
"17943635","21036659","James","4","1","1600.00","83",NULL
"1093262792410159126","20536072","James","4","2","1500.00","83",NULL
"1154779466799146065","52706107","James","2","2","1200.00","89",NULL
"751907105763628354","477812675","James","3","3","378.00","65","4.4"
"993257574777136956","280474908","James","2","1","200.00","19","2.59"
"1126328773739211854","477812675","James","3","3","186.00","83","0.88"
"573405636176911377","427322264","James","2","1","183.00","72","8.1"
"1134728178579966302","146591546","James","3","2","180.00","25","3"
"51440034","393990420","James","3","1","179.00","30","1.18"
"1158323651937297515","477812675","James","2","2","154.00","69",NULL
"32340733","403430235","James","2","1","114.00","3","1.34"
"41436761","111908125","James & Lulu","2","1","234.00","33","7.81"
"1026312696175411125","111908125","James & Lulu","2","1","232.00","48","10.99"
"958988206413614145","111908125","James & Lulu","2","2","231.00","27","8.99"
"624126","127135","Jan","2","2","288.00","54","2.05"
"13145145","71667105","Jan","2","1","140.00","24","3.33"
"43986269","12592196","Jan & Chris","3","1","200.00","13","0.24"
"1116487751995579208","204096031","Janelle","3","3","484.00","55","1.43"
"34691232","1102755","Janenne And Steve","2","1","155.00","25","1.29"
"18490034","124321431","Janet","4","2.5","221.00","79","0.38"
"1136461235466136743","571388033","Janice","2","1","132.00","51","3"
"750863153264413853","2640604","Jasmin","3","3","896.00","13","1.1"
"832087377470627509","2640604","Jasmin","2","2","226.00","58","1.09"
"1153846779068624573","156744318","Jason","2","1","214.00","44","3"
"1046652425866262023","156744318","Jason","2","2","202.00","36","3.89"
"757738408354441366","156744318","Jason","2","2","185.00","18","6.33"
"906213248745201105","120180785","Jason And Annabelle","2","1","135.00","4","1.25"
"977014794971946281","536349150","Jay","3","2.5","220.00","4",NULL
"683715409831322380","411806799","Jay","2","1","125.00","65","2.05"
"1124798114214389237","411806799","Jay","2","1","125.00","59","1.71"
"19214351","46536670","Jayne","3","1","135.00","29","2.49"
"50488978","58909096","Jeff","2","2","230.00","28","3.65"
"1063492846115413011","18635539","Jemi","2","2","239.00","46","1.88"
"50630048","4458068","Jemma","4","3.5","1162.00","80","0.3"
"15514165","4458068","Jemma","4","2","260.00","46","5.91"
"39476048","63858789","Jen","4","2","245.00","66","0.39"
"21707427","4206298","Jennifer","3","1.5","370.00","26","0.06"
"32697587","4206298","Jennifer","4","2.5","350.00","55","0.07"
"14939552","4206298","Jennifer","3","1.5","350.00","21","0.07"
"1019049948557910314","47212612","Jennifer","3","2","350.00","4","0.46"
"1156874431259598553","4206298","Jennifer","3","1","307.00","90",NULL
"954604785856524084","4206298","Jennifer","3","2","260.00","42","0.27"
"1111843920170091279","79944898","Jennifer","2","1","253.00","72","2.09"
"1073792290037916265","105772834","Jenny","3","1","280.00","35","2.7"
"776741167756171350","469779279","Jenny","3","1","254.00","49","1.41"
"818376419708403409","33891997","Jeremy","3","2.5","247.00","27","3.91"
"1007771491967146672","63214152","Jerry","6","3","479.00","20","0.57"
"658348198001117006","130983048","Jessica","2","1","139.00","25","0.43"
"1170840776516692571","581242238","Jitao","5","5.5","297.00","69",NULL
"39142384","224248829","Jo","5","4","449.00","33","1.99"
"17543396","66556659","Jo","3","1","290.00","26","3.73"
"779245503272121059","72954488","Jo Anne","2","2","199.00","58","2.86"
"7095721","37192864","Joanne","2","2.5","329.00","20","1.94"
"1028768954833764428","13242474","Joanne","2","2","295.00","42","1"
"857835456930699273","507613574","Jodi","2","2","260.00","25","1.36"
"17741024","21305774","Jody","2","1","180.00","48","1.25"
"919778008836690997","101802877","Joel","2","1.5","150.00","27","0.25"
"705208433196181937","477356777","John","4","2.5","330.00","41","0.74"
"1152504221619775549","109604317","John","4","1","280.00","61",NULL
"902470083074863964","476261520","John","2","1","179.00","74","3.92"
"10319607","49835961","John","2","2","150.00","13","0.77"
"40049597","43134643","Jon","5","2.5","800.00","66","0.27"
"1029540957047091237","46528772","Jonas","2","2","281.00","64","4.26"
"876614489176588849","46528772","Jonas","2","2","276.00","66","1.3"
"11739321","60830592","Jonathan","2","2","314.00","53","2.13"
"557055256188272801","427645418","Jonathan","2","1","279.00","28","2.39"
"766128156987043040","42476550","Jordan","3","2.5","600.00","90","0.06"
"53961657","11779326","Jordan","4","1","509.00","35","1.08"
"1071294097315714410","557157800","Joy","5","3","425.00","28","8.3"
"827283358136666475","207768249","Joyce","4","2.5","346.00","35","1.18"
"1109200277910379864","565627766","Joyce","2","2","213.00","31","1.9"
"861119423108230473","63177424","Joyce","2","1","189.00","19","2.4"
"762663178164661413","255434645","Judith","2","1","172.00","90",NULL
"34870432","16063246","Julia","3","2","482.00","56","1.63"
"22304035","105793013","Julia","2","2","164.00","80","3.5"
"15114617","3418278","Julia","2","1","139.00","29","2.02"
"29518428","51858031","Juliana","3","3","750.00","14","1.24"
"1117914718459707234","568006119","Julie","5","2","360.00","35","4"
"52903635","469146446","Julie","3","2","350.00","86","0.71"
"22703925","469146446","Julie","3","2","350.00","78","0.44"
"24546973","469146446","Julie","3","2","350.00","79","0.66"
"847447648248273743","469146446","Julie","3","2","350.00","76","0.87"
"1116439351570531174","568006119","Julie","3","1","206.00","35","2.55"
"1115601288668141386","568006119","Julie","2","1","191.00","45","2.09"
"946000808716148052","486852856","Julie","3","2","169.00","67",NULL
"803539079414031216","214887423","Julie","2","1","169.00","30","2.04"
"17031755","114272644","Julie","2","1","99.00","71","1.79"
"1047453898312312293","86949728","Julien","3","1","280.00","70","0.51"
"1155446861417414222","523555516","Julius","2","2","175.00","71","1"
"54281613","355309680","Kacey","3","1.5","110.00","32","1.32"
"968679211968055075","534481987","Kai","3","2.5","220.00","90","0.44"
"1143183690420917944","99685628","Kaiden","4","1","84.00","89",NULL
"1121305137345458952","27677036","Kalie","3","3","480.00","55","3.13"
"1036349587804010378","27677036","Kalie","3","2","382.00","19","1.88"
"25706538","27677036","Kalie","2","2","349.00","49","4.57"
"845891075348277240","27677036","Kalie","2","2","340.00","68","4.91"
"816140017911542692","27677036","Kalie","2","2","334.00","34","5.69"
"28015530","27677036","Kalie","2","1","319.00","82","1.49"
"32244822","27677036","Kalie","2","2","300.00","75","4.35"
"879192502379238100","27677036","Kalie","2","2","286.00","18","5.93"
"31025176","204427127","Kalie","2","1","257.00","82","1.27"
"683657206021564644","161218980","Kangaroo Point Real Estate","3","2.5","350.00","85","0.91"
"47433274","161218980","Kangaroo Point Real Estate","3","2","300.00","28","1.12"
"28616148","161218980","Kangaroo Point Real Estate","3","2.5","300.00","69","0.54"
"710341937904891348","161218980","Kangaroo Point Real Estate","3","2","300.00","38","1.51"
"22210868","161218980","Kangaroo Point Real Estate","3","2","299.00","12","0.35"
"28345606","161218980","Kangaroo Point Real Estate","2","2","285.00","62","0.24"
"613981825616238241","161218980","Kangaroo Point Real Estate","2","2","245.00","55","0.68"
"22535986","161218980","Kangaroo Point Real Estate","2","2","220.00","44","0.28"
"22345043","161218980","Kangaroo Point Real Estate","3","1","210.00","17","0.51"
"1006177745403748607","161218980","Kangaroo Point Real Estate","2","2","200.00","47","2.28"
"624162234822814617","161218980","Kangaroo Point Real Estate","2","2","195.00","49","0.72"
"962651033868149256","161218980","Kangaroo Point Real Estate","2","1","195.00","53","0.93"
"710379947584859873","161218980","Kangaroo Point Real Estate","2","1","185.00","53","0.63"
"767799763021566565","433768154","Kara","2","1","360.00","17","0.73"
"643615708443497110","53227228","Karen","2","2","360.00","68","1.42"
"688776939393415467","53227228","Karen","2","2","349.00","86","1.13"
"35205186","53227228","Karen","2","2","326.00","89","3.29"
"623339035899341054","3393473","Karen","3","1","302.00","44","1.75"
"787299991085257137","53227228","Karen","2","2","301.00","85","1.34"
"992705660673117319","53227228","Karen","2","2","298.00","84","0.87"
"800240277516715385","53227228","Karen","2","2","281.00","88","0.58"
"645860534869726470","53227228","Karen","2","1","277.00","84","1.82"
"761128798743563064","53227228","Karen","2","1","240.00","74","1.08"
"922893868887149761","7746724","Karen","2","2","175.00","75","0.66"
"802397530267169777","495611616","Karen","2","2","149.00","23","3.75"
"903908165937353347","38807840","Karf","2","2","202.00","61","1.59"
"1066249467975852024","316527893","Karina","2","1","153.00","38","3.53"
"597289551986220377","181155470","Karl","4","1.5","403.00","56","0.89"
"30299514","227567957","Karlene","2","1","120.00","11","1.59"
"45517184","17433391","Kas","2","2","190.00","89","0.27"
"16443346","5989897","Kate","5","3.5","400.00","30","0.43"
"53907263","94321240","Kate","2","2","260.00","23","1.52"
"1038579539595615531","7380838","Kate","2","1","215.00","89",NULL
"14636991","5989897","Kate","3","2.5","199.00","46","1.14"
"1041196075114657059","549903835","Kate","2","2","184.00","53","8.57"
"1101297526947135374","564426516","Kate","2","2","183.00","61","1.52"
"1090129","5989897","Kate","2","1","170.00","62","0.79"
"1130091795288199523","564426516","Kate","2","1.5","155.00","26","3.49"
"1099680364042498612","110044208","Kate Luxury Stays","3","2","937.00","70",NULL
"1080783501777021723","393812911","Katelyn","3","3","190.00","3","0.43"
"645770381375641122","141418263","Kateryna","2","2","269.00","48","4.93"
"1061014973925324161","242127636","Kathryn","5","3.5","515.00","6",NULL
"1149518788394622370","7598915","Katie","3","1.5","1200.00","28",NULL
"1091820108466162029","38227361","Katie","2","1.5","60.00","89","1.26"
"1052501421071776673","424399956","Katniss","3","2.5","402.00","36","0.71"
"782899072164351474","491614536","Kay","2","1","167.00","49","4.03"
"1139443413628658229","392196463","Kaycie","2","2","195.00","10","2.5"
"34343251","253405862","Ke (Sam)","2","1","75.00","87","0.23"
"916252932826912507","100576017","Keagan","2","2","593.00","89",NULL
"898220024789056787","347119612","Keiko","2","1","145.00","41","4.55"
"858390043072816550","43465386","Kellie","2","1","165.00","65","1.95"
"40097537","101293684","Kelly","4","3.5","3000.00","88",NULL
"841423651483988497","5978717","Kelly","4","1.5","823.00","19","0.21"
"814617825708065338","492217846","Kelly","3","2","301.00","3","3.52"
"1089391594022224442","52837961","Kelly","4","2.5","265.00","18",NULL
"891572546968606491","492217846","Kelly","2","2","248.00","3","4.39"
"13353266","75712331","Ken","8","6.5","1229.00","45","0.92"
"907705744611949670","306371487","Kenzie","2","1","214.00","63","0.09"
"565421163834537756","28527928","Kerin","2","2","176.00","28","2.06"
"886448815671802127","28527928","Kerin","2","1","159.00","53","2.98"
"583051921101451276","58231024","Kerry","2","1","162.00","69","0.93"
"1027052852855077763","4128264","Kettina","3","2","437.00","30","0.57"
"816251192046334747","496662012","KeyVista","2","1","317.00","79","3.14"
"1130026573923997918","271071073","Kezzi","4","2.5","346.00","60","1"
"1136453151491207885","271071073","Kezzi","3","2","199.00","10",NULL
"1167834350295538283","271071073","Kezzi","2","1.5","173.00","81",NULL
"1140868915563748958","271071073","Kezzi","2","2","160.00","57","7"
"1166300410274473448","271071073","Kezzi","2","2","157.00","85",NULL
"1135002551511307321","271071073","Kezzi","2","1","157.00","16",NULL
"1069042283966039321","424950765","Kiirra","2","2","140.00","67","0.46"
"605797060186913554","299157246","Kiki","2","1","100.00","28","0.13"
"1109784742955677312","562794743","Kim","3","2.5","302.00","46","2.89"
"1109910796444476930","566474007","Kim","2","1","290.00","69","4.05"
"26179963","87885496","Kim","2","2","165.00","38","4.91"
"880941346265550226","130971873","Kim-Maree","3","2","278.00","54","3.64"
"27681639","9373620","Kimberley","3","1.5","163.00","18","1.64"
"781459322316056858","332439359","Kimmy","2","1","150.00","18","2.45"
"772583373001763166","26703229","KingsCoin","2","1","119.00","73","2.23"
"1089908169255518629","55176144","Kirstin","2","1","180.00","50","0.54"
"999815748702267107","12883878","Konstantin","2","2","247.00","38","3.96"
"33865493","182480345","Kris","2","1","112.00","13","3.37"
"28251314","48999296","Krish","3","1","200.00","87",NULL
"935939732755617383","63558230","Kristen","3","2.5","315.00","12","0.19"
"1100961188895149410","363682","Kristina","2","1","340.00","89","0.35"
"38195819","59133361","Kristy","2","2","221.00","37","0.44"
"848072562800818022","505605626","Kulvin","2","1","90.00","89","0.59"
"752377759639833614","39387236","Kylie","4","2","340.00","12","0.33"
"49275402","118023608","Kylie","3","1","229.00","56","2.55"
"1073639864491826654","554155758","Kylie","2","1","187.00","50","2.2"
"809811475323616932","49128857","Laetitia","3","2","186.00","11",NULL
"1168498864060912203","491601304","Lara","3","1","90.00","88",NULL
"1137895570989949004","121289298","Laura","3","2","256.00","32","2"
"937878785016553773","38120934","Lauren","3","2.5","317.00","56","3.39"
"1156673482350411656","22905949","Lauren","2","2","216.00","39","2"
"599355656736729025","453079959","Lauren","2","2","179.00","72",NULL
"766100511893926117","78924442","Lee And Bella","5","3.5","544.00","77","1.42"
"761824695373714854","78924442","Lee And Bella","5","2.5","517.00","63","1.4"
"1069133627940018824","78924442","Lee And Bella","3","3","401.00","75","2.79"
"49532839","78924442","Lee And Bella","3","2","381.00","47","3.87"
"740063214138675817","78924442","Lee And Bella","4","3.5","376.00","50","0.84"
"1150288124275210019","78924442","Lee And Bella","4","4.5","369.00","67","1"
"1111196394249445133","78924442","Lee And Bella","3","2.5","338.00","50","1.9"
"695141712336574205","78924442","Lee And Bella","3","2.5","331.00","77","4.15"
"1085115002675471849","78924442","Lee And Bella","3","2.5","305.00","77","4.21"
"41886741","78924442","Lee And Bella","3","3","303.00","48","3.9"
"1009655934922689382","78924442","Lee And Bella","3","2","287.00","74","3.53"
"1166983956433326725","78924442","Lee And Bella","3","2","286.00","37",NULL
"42627550","78924442","Lee And Bella","2","2.5","282.00","90","1.4"
"1021318093806080263","78924442","Lee And Bella","3","2.5","273.00","85","2.77"
"994466385966192584","78924442","Lee And Bella","3","2","267.00","64","2.63"
"1038678592218997313","78924442","Lee And Bella","3","2.5","267.00","81","1.67"
"1021274425973132918","78924442","Lee And Bella","3","2.5","266.00","61","3.67"
"715465466663743521","78924442","Lee And Bella","3","2","265.00","80","4.18"
"813245226137778337","78924442","Lee And Bella","3","2.5","263.00","71","3.64"
"943860988291013930","78924442","Lee And Bella","3","2","261.00","69","3.24"
"912656741055331824","78924442","Lee And Bella","3","2.5","261.00","67","3.07"
"43024502","78924442","Lee And Bella","3","2","261.00","35","2.94"
"1051659697255215927","78924442","Lee And Bella","3","2","260.00","54","4.75"
"1132888931118268846","78924442","Lee And Bella","3","2","259.00","80","3.26"
"48681445","78924442","Lee And Bella","3","2","257.00","72","3.9"
"52953815","78924442","Lee And Bella","3","2.5","254.00","80","3.84"
"904487856393899915","78924442","Lee And Bella","3","2","236.00","57",NULL
"50550295","78924442","Lee And Bella","2","2","234.00","78","4.32"
"49533288","78924442","Lee And Bella","2","2","224.00","55","5.11"
"1018504155826030499","78924442","Lee And Bella","2","2","222.00","41","3.16"
"1102546665756582861","78924442","Lee And Bella","2","2","222.00","85","3.26"
"50853254","78924442","Lee And Bella","2","2","221.00","61","4.09"
"773372498227988418","78924442","Lee And Bella","2","2","218.00","71","5.12"
"907587668442909805","78924442","Lee And Bella","2","2","217.00","83","4.38"
